Platform,Organization,Space,"App Name","Build Pack","Build Pack Version",SDK,"Spring Boot",Angular,React,Dependencies
ap01,org_27,iso-pci,"d916ecd4-8ada-4f2d-9118-eea147f7e0ff",java,4.65.0,11.0.21,2.3.1.RELEASE,,,
ap01,org_27,iso-pci,"e46af9ac-a3b6-4c5e-ab45-5d9fbc2179d8",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pci,"d730af42-0e0a-4a24-a2e0-be6582659062",java,4.48.2,1.8.0_322,2.2.0.RELEASE,,,
ap01,org_27,iso-pci,"1040658a-1a79-4161-b0fe-8a7dd1fe9c23",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pci,"d49cd32a-9ca9-4327-b4c8-e606c838f042",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"58338649-44e4-4baa-8896-5b13c92d02d0",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pci,"48b1ea7e-ae7d-4e5d-9330-2051095896d9",java,4.72.0,11.0.24,2.3.9.RELEASE,,,
ap01,org_27,iso-pci,"c1f71647-64d3-4e29-85f7-c5bbde732502",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pci,"0eb01c16-a17a-4e15-95d2-657a4a324112",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"ae692036-6a4a-4fb8-b2ae-614095880732",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"98a7e390-d426-4a2f-9835-45faaf69b63e",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pci,"1ff72e45-c1be-49ab-8544-3ff670cbc267",java,4.72.0,21.0.4,3.2.5,,,
ap01,org_27,iso-pr,"62edf8d5-a532-4ae0-aa8b-fe84356d38cd",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,iso-pr,"e5e91611-8ca7-4c28-9349-33eb51d7b49d",java,4.74.0,21.0.5,3.2.5,,,
ap01,org_27,prod,"c4b59d90-d4db-4971-82fe-c00dddd35e0d",java,4.73.0,17.0.12,3.0.10,,,
ap01,org_28,prod,"3a5c4355-3f7d-4a19-9d91-c6a2f29626ab",java,4.59.0,1.8.0_372,2.4.1,,,
ap01,org_28,prod,"6fe16022-4f98-4c09-ae2d-116c15e7507c",java,4.67.1,11.0.22,2.7.6,,,
ap01,org_28,prod,"65deb637-196f-4892-9253-3ad1248e5479",java,4.67.1,11.0.22,2.7.17,,,
ap01,org_28,prod,"32c9f566-aa32-4753-aea9-8d81a667fe67",java,4.70.0,17.0.11,3.2.6,,,
ap01,org_28,prod,"bd404509-9c23-488c-ab5d-807e5df6b785",java,4.59.0,1.8.0_372,2.4.3,,,
ap01,org_28,prod,"38bda9e6-14e0-4775-a572-f7619d9e465c",java,4.48.2,1.8.0_322,2.2.2.RELEASE,,,
ap01,org_28,prod,"2112d4b6-e8fc-4210-889b-bc78494cfff2",java,4.66.0,17.0.10,3.2.0,,,
ap01,org_28,prod,"94d91f86-5502-45c1-a726-9b6debf37659",java,4.73.0,17.0.12,3.2.0,,,
ap01,org_28,prod,"d16ea718-f3ba-4ec5-9c67-9649cc726829",staticfile,1.6.15,,,,,
ap01,org_28,prod,"59f53a76-aac5-4331-a9d2-c5955b4f8a3e",java,4.67.0,1.8.0_402,2.2.2.RELEASE,,,
ap01,org_28,prod,"7742aac0-8e30-4c63-a227-882ff515356d",java,4.70.0,11.0.23,2.4.3,,,
ap01,org_28,prod,"4cf3c2c7-a420-4a21-ab7d-87c5414282c2",java,4.70.0,11.0.23,2.6.4,,,
ap01,org_28,prod,"b8f7accd-c629-4043-b05f-a98dd2ce8602",java,4.74.0,21.0.5,3.3.4,,,
ap01,org_28,prod,"e433bb74-6026-4513-96df-55849bc28b7c",java,4.59.0,1.8.0_372,2.4.3,,,
ap01,org_28,prod,"a65d0ad1-8033-4008-b1f7-219d0d5670f0",java,4.74.0,1.8.0_432,2.2.0.RELEASE,,,
ap01,org_28,prod,"9a631c56-8476-459a-81f3-3deab5691e37",java,4.70.0,11.0.23,2.6.4,,,
ap01,org_28,prod,"439df003-4c23-4d0f-8f9e-f38d64ecd0db",java,4.70.0,11.0.23,2.6.4,,,
ap01,org_28,prod,"f156df4f-e190-4817-a916-3cbe8c9460d7",java,4.72.0,17.0.12,3.0.13,,,
ap01,org_28,prod,"23b0e71e-c582-4464-b996-543d9c8e89de",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"4c0a6e95-4f9d-494c-b121-5ab61d976ea4",java,4.66.0,17.0.10,3.0.13,,,
ap01,org_28,prod,"7f2c79ae-13eb-4aa4-b0d8-99e47715c40c",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"5d5c31d6-b7d5-4223-a388-60af0843b96f",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"3bb282b2-620a-4a12-bcd1-1e0ecf52af56",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"4e7ed60f-2ef1-4bf7-852a-e136351e6690",java,4.72.0,11.0.24,2.6.4,,,
ap01,org_28,prod,"ea321bc5-ede4-4925-a2f8-1a8ea96a1d27",,,,,,,
ap01,org_28,prod,"729d93d6-42ed-41e6-811e-a7a36a2dbf3e",binary,1.0.36,,,,,
ap01,org_28,prod,"bde992ac-6e81-4c77-bfc4-9aec939be9a0",binary,1.0.36,,,,,
ap01,org_28,prod,"219c797d-f6c0-4cd0-bf8a-a829aa1db093",binary,1.0.36,,,,,
ap01,org_28,prod,"4f06b35b-e777-4e94-9833-0bc76d790d9b",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"770fa541-dddc-4501-998a-530369875600",binary,1.0.45,,,,,
ap01,org_28,prod,"3fe27509-9b4f-4b2d-ab00-caa5fb41b1a1",java,4.70.0,11.0.23,2.6.4,,,
ap01,org_28,prod,"bf55c619-fe42-4a8a-8e27-ffeb814590c3",java,4.72.0,11.0.24,2.6.4,,,
ap01,org_28,prod,"38d3763d-3d16-43fc-9b73-3a43639355f0",java,4.74.0,21.0.5,3.3.5,,,
ap01,org_28,prod,"2f2ccb55-36a8-42c0-9e70-04485dde5c18",java,4.74.0,11.0.25,2.6.3,,,
ap01,org_28,prod,"b117982d-8f76-45cc-86cf-a972425a1677",java,4.72.0,11.0.24,2.6.4,,,
ap01,org_28,prod,"e29f6d65-832d-46dc-86c1-d60c34db3304",go,1.9.33,1.15.13,,,,
ap01,org_28,prod,"1a19ea1a-359c-419b-9a28-72c6a3a97281",java,4.72.0,11.0.24,2.6.4,,,
ap01,org_28,prod,"f6f95b30-62f7-4216-89dc-e2ca86cd2fb7",java,4.73.0,17.0.12,3.2.0,,,
ap01,org_28,prod,"1c78fa45-498e-4814-b1d9-64bab3c55a88",java,4.74.0,17.0.13,3.2.11,,,
ap01,org_28,prod,"5b44f8d3-551e-4f20-83d9-03565fd62a84",java,4.59.0,11.0.19,2.6.4,,,
ap01,org_28,prod,"2b48bea0-969f-4dc7-bfc2-c989e9595aa1",java,4.70.0,11.0.23,2.4.3,,,
ap01,org_28,prod,"702b4833-7fc9-44cb-966e-0ef1e4878ebc",java,4.73.0,1.8.0_422,2.4.3,,,
